ID Empleado,Función,Departamento,Unidad,Educación,Género,Tipo de Trabajo,Modalidad,Fecha Contratación,Estatus,Fecha Baja
3002,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2019-06-30,Inactivo,2020-04-07
3003,Administrativa,Servicio a cliente,Nuevo León,Sin Grado,Mujer,Parcial,Remoto,2019-07-04,Activo,
3004,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Presencial,2019-07-06,Inactivo,2020-03-01
3005,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2019-07-08,Inactivo,2020-03-29
3006,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2019-07-08,Inactivo,2020-11-14
3007,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Presencial,2019-07-09,Inactivo,2020-11-10
3008,Administrativa,Servicio a cliente,Jalisco,Sin Grado,Mujer,Parcial,Presencial,2019-07-09,Activo,
3009,Administrativa,Recursos Humanos,Baja California,Con Grado,Mujer,Tiempo Completo,Remoto,2019-07-11,Inactivo,2020-02-05
3010,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Parcial,Presencial,2019-07-11,Activo,
3011,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Tiempo Completo,Remoto,2019-07-11,Activo,
3012,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Hombre,Medio Tiempo,Remoto,2019-07-11,Activo,
3013,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Remoto,2019-07-13,Activo,
3014,Operativa,Ingeniería y Tecnología,Jalisco,Posgrado,Hombre,Tiempo Completo,Presencial,2019-07-13,Activo,
3015,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Mujer,Tiempo Completo,Presencial,2019-07-13,Activo,
3016,Administrativa,Logistica,Estado de México,Sin Grado,Mujer,Medio Tiempo,Presencial,2019-07-17,Inactivo,2020-09-27
3017,Administrativa,Logistica,Nuevo León,Sin Grado,Hombre,Medio Tiempo,Presencial,2019-07-18,Activo,
3018,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2019-07-19,Inactivo,2020-10-08
3019,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Medio Tiempo,Presencial,2019-07-20,Activo,
3020,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2019-07-23,Activo,
3021,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2019-07-23,Activo,
3022,Administrativa,Finanzas y Contabilidad,Estado de México,Posgrado,Hombre,Parcial,Presencial,2019-07-26,Inactivo,2020-05-22
3023,Administrativa,Servicio a cliente,Jalisco,Sin Grado,Mujer,Parcial,Remoto,2019-07-26,Activo,
3024,Operativa,Manufactura y Operaciones,Baja California,Posgrado,Hombre,Tiempo Completo,Presencial,2019-07-28,Inactivo,2020-05-03
3025,Administrativa,Ventas y Marketing,Estado de México,Sin Grado,Hombre,Parcial,Presencial,2019-07-28,Inactivo,2020-09-20
3026,Administrativa,Ventas y Marketing,Jalisco,Sin Grado,Hombre,Medio Tiempo,Remoto,2019-07-28,Activo,
3027,Operativa,Ingeniería y Tecnología,Jalisco,Posgrado,Hombre,Tiempo Completo,Remoto,2019-08-01,Inactivo,2020-02-17
3028,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Medio Tiempo,Remoto,2019-08-04,Activo,
3029,Administrativa,Recursos Humanos,Jalisco,Con Grado,Hombre,Parcial,Presencial,2019-08-06,Inactivo,2020-03-31
3030,Administrativa,Logistica,Baja California,Sin Grado,Hombre,Parcial,Presencial,2019-08-08,Activo,
3031,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2019-08-10,Inactivo,2020-06-09
3032,Administrativa,Servicio a cliente,Nuevo León,Con Grado,Mujer,Tiempo Completo,Remoto,2019-08-14,Inactivo,2020-05-10
3033,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2019-08-14,Activo,
3034,Administrativa,Logistica,Baja California,Sin Grado,Mujer,Tiempo Completo,Presencial,2019-08-15,Inactivo,2020-09-28
3035,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Medio Tiempo,Remoto,2019-08-15,Inactivo,2020-11-15
3036,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2019-08-16,Activo,
3037,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-08-18,Inactivo,2020-11-11
3038,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Hombre,Medio Tiempo,Presencial,2019-08-18,Activo,
3039,Administrativa,Ventas y Marketing,Estado de México,Sin Grado,Hombre,Tiempo Completo,Remoto,2019-08-18,Activo,
3040,Administrativa,Ventas y Marketing,Baja California,Sin Grado,Hombre,Tiempo Completo,Remoto,2019-08-19,Activo,
3041,Administrativa,Servicio a cliente,Jalisco,Sin Grado,Mujer,Medio Tiempo,Remoto,2019-08-21,Inactivo,2020-07-20
3042,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-08-22,Inactivo,2020-05-06
3043,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2019-08-22,Inactivo,2020-10-05
3044,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Remoto,2019-08-23,Inactivo,2020-01-18
3045,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Parcial,Remoto,2019-08-23,Inactivo,2020-11-06
3046,Operativa,Ingeniería y Tecnología,Baja California,Posgrado,Mujer,Tiempo Completo,Presencial,2019-08-23,Activo,
3047,Administrativa,Ventas y Marketing,Baja California,Sin Grado,Hombre,Tiempo Completo,Remoto,2019-08-25,Inactivo,2019-11-27
3048,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Medio Tiempo,Presencial,2019-08-25,Inactivo,2020-04-07
3049,Operativa,Ingeniería y Tecnología,Baja California,Posgrado,Hombre,Parcial,Remoto,2019-08-25,Inactivo,2020-11-11
3050,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Tiempo Completo,Remoto,2019-08-25,Activo,
3051,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Mujer,Parcial,Presencial,2019-08-25,Activo,
3052,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Tiempo Completo,Presencial,2019-08-25,Activo,
3053,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2019-08-28,Activo,
3054,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Medio Tiempo,Presencial,2019-08-30,Inactivo,2020-04-11
3055,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-08-31,Activo,
3056,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Parcial,Presencial,2019-09-01,Inactivo,2020-11-01
3057,Administrativa,Servicio a cliente,Baja California,Con Grado,Hombre,Tiempo Completo,Remoto,2019-09-02,Activo,
3058,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Parcial,Presencial,2019-09-03,Inactivo,2020-08-15
3059,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Medio Tiempo,Remoto,2019-09-05,Activo,
3060,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Medio Tiempo,Presencial,2019-09-07,Activo,
3061,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Medio Tiempo,Remoto,2019-09-08,Inactivo,2020-09-14
3062,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Parcial,Presencial,2019-09-09,Inactivo,2020-09-29
3063,Administrativa,Servicio a cliente,Nuevo León,Con Grado,Hombre,Medio Tiempo,Presencial,2019-09-09,Inactivo,2020-09-29
3064,Administrativa,Logistica,Jalisco,Sin Grado,Hombre,Parcial,Presencial,2019-09-10,Inactivo,2020-04-08
3065,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Presencial,2019-09-13,Inactivo,2020-08-18
3066,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Medio Tiempo,Presencial,2019-09-13,Activo,
3067,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Parcial,Presencial,2019-09-13,Activo,
3068,Operativa,Manufactura y Operaciones,Baja California,Posgrado,Hombre,Parcial,Presencial,2019-09-14,Inactivo,2020-07-26
3069,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-09-14,Activo,
3070,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Remoto,2019-09-15,Inactivo,2020-08-28
3071,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2019-09-15,Activo,
3072,Administrativa,Servicio a cliente,Jalisco,Posgrado,Hombre,Tiempo Completo,Presencial,2019-09-16,Activo,
3073,Administrativa,Logistica,Baja California,Posgrado,Mujer,Parcial,Remoto,2019-09-20,Activo,
3074,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Parcial,Presencial,2019-09-20,Activo,
3075,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Parcial,Presencial,2019-09-20,Activo,
3076,Administrativa,Servicio a cliente,Nuevo León,Sin Grado,Hombre,Tiempo Completo,Remoto,2019-09-21,Inactivo,2020-04-06
3077,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2019-09-21,Inactivo,2020-04-18
3078,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2019-09-21,Inactivo,2020-05-11
3079,Administrativa,Logistica,Jalisco,Sin Grado,Mujer,Medio Tiempo,Remoto,2019-09-23,Activo,
3080,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Parcial,Presencial,2019-09-23,Activo,
3081,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2019-09-24,Inactivo,2020-03-16
3082,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2019-09-26,Activo,
3083,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2019-09-27,Inactivo,2020-09-01
3084,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2019-09-27,Activo,
3085,Administrativa,Recursos Humanos,Jalisco,Posgrado,Mujer,Parcial,Remoto,2019-09-28,Inactivo,2020-08-01
3086,Administrativa,Ventas y Marketing,Estado de México,Sin Grado,Mujer,Medio Tiempo,Remoto,2019-09-30,Inactivo,2020-11-06
3087,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2019-09-30,Activo,
3088,Administrativa,Servicio a cliente,Baja California,Sin Grado,Mujer,Parcial,Remoto,2019-09-30,Activo,
3089,Administrativa,Ventas y Marketing,Baja California,Sin Grado,Mujer,Tiempo Completo,Remoto,2019-10-01,Inactivo,2020-03-20
3090,Administrativa,Ventas y Marketing,Estado de México,Sin Grado,Hombre,Tiempo Completo,Remoto,2019-10-01,Inactivo,2020-10-02
3091,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2019-10-02,Activo,
3092,Administrativa,Servicio a cliente,Baja California,Sin Grado,Mujer,Tiempo Completo,Presencial,2019-10-02,Activo,
3093,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2019-10-03,Activo,
3094,Administrativa,Recursos Humanos,Jalisco,Con Grado,Hombre,Tiempo Completo,Remoto,2019-10-03,Activo,
3095,Administrativa,Servicio a cliente,Estado de México,Con Grado,Mujer,Medio Tiempo,Remoto,2019-10-06,Activo,
3096,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2019-10-07,Activo,
3097,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Remoto,2019-10-08,Inactivo,2020-10-08
3098,Administrativa,Logistica,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2019-10-10,Activo,
3099,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2019-10-11,Activo,
3100,Administrativa,Ventas y Marketing,Jalisco,Sin Grado,Mujer,Medio Tiempo,Remoto,2019-10-11,Activo,
3101,Administrativa,Logistica,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2019-10-12,Inactivo,2020-09-15
3102,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2019-10-12,Activo,
3103,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-10-13,Inactivo,2020-07-23
3104,Administrativa,Logistica,Baja California,Sin Grado,Hombre,Tiempo Completo,Remoto,2019-10-15,Inactivo,2020-11-14
3105,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2019-10-16,Activo,
3106,Operativa,Ingeniería y Tecnología,Estado de México,Posgrado,Mujer,Tiempo Completo,Presencial,2019-10-17,Inactivo,2020-04-04
3107,Administrativa,Logistica,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2019-10-17,Inactivo,2020-04-04
3108,Administrativa,Logistica,Jalisco,Con Grado,Mujer,Parcial,Presencial,2019-10-17,Activo,
3109,Administrativa,Recursos Humanos,Nuevo León,Con Grado,Hombre,Parcial,Presencial,2019-10-19,Activo,
3110,Administrativa,Logistica,Nuevo León,Sin Grado,Mujer,Medio Tiempo,Presencial,2019-10-20,Inactivo,2020-07-27
3111,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Presencial,2019-10-22,Activo,
3112,Administrativa,Logistica,Estado de México,Sin Grado,Mujer,Tiempo Completo,Presencial,2019-10-22,Activo,
3113,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-10-23,Inactivo,2020-03-30
3114,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-10-23,Activo,
3115,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Medio Tiempo,Presencial,2019-10-30,Inactivo,2020-10-25
3116,Administrativa,Logistica,Jalisco,Sin Grado,Hombre,Parcial,Presencial,2019-10-30,Activo,
3117,Operativa,Ingeniería y Tecnología,Nuevo León,Posgrado,Hombre,Tiempo Completo,Presencial,2019-11-02,Inactivo,2020-07-17
3118,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Mujer,Parcial,Presencial,2019-11-02,Activo,
3119,Administrativa,Logistica,Nuevo León,Con Grado,Mujer,Tiempo Completo,Presencial,2019-11-02,Activo,
3120,Administrativa,Ventas y Marketing,Baja California,Sin Grado,Hombre,Tiempo Completo,Remoto,2019-11-03,Inactivo,2020-01-02
3121,Administrativa,Servicio a cliente,Jalisco,Sin Grado,Hombre,Tiempo Completo,Remoto,2019-11-04,Activo,
3122,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Mujer,Parcial,Presencial,2019-11-06,Inactivo,2020-09-19
3123,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Remoto,2019-11-07,Inactivo,2020-06-21
3124,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Medio Tiempo,Presencial,2019-11-07,Activo,
3125,Administrativa,Servicio a cliente,Nuevo León,Sin Grado,Mujer,Medio Tiempo,Remoto,2019-11-09,Inactivo,2020-11-08
3126,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-11-11,Inactivo,2020-07-24
3127,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Tiempo Completo,Remoto,2019-11-11,Activo,
3128,Operativa,Manufactura y Operaciones,Baja California,Posgrado,Mujer,Tiempo Completo,Presencial,2019-11-11,Activo,
3129,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-11-15,Inactivo,2020-05-23
3130,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-11-15,Inactivo,2020-09-23
3131,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Hombre,Parcial,Presencial,2019-11-16,Inactivo,2020-07-10
3132,Administrativa,Logistica,Baja California,Sin Grado,Hombre,Medio Tiempo,Remoto,2019-11-16,Activo,
3133,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Parcial,Remoto,2019-11-18,Activo,
3134,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Mujer,Medio Tiempo,Remoto,2019-11-18,Activo,
3135,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-11-18,Activo,
3136,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Mujer,Parcial,Remoto,2019-11-19,Activo,
3137,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Remoto,2019-11-20,Inactivo,2020-03-25
3138,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Parcial,Presencial,2019-11-21,Activo,
3139,Administrativa,Recursos Humanos,Jalisco,Con Grado,Mujer,Parcial,Remoto,2019-11-22,Inactivo,2020-07-25
3140,Administrativa,Gerencia y Estrategia,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2019-11-22,Activo,
3141,Administrativa,Servicio a cliente,Baja California,Con Grado,Hombre,Tiempo Completo,Remoto,2019-11-22,Activo,
3142,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Hombre,Medio Tiempo,Remoto,2019-11-24,Inactivo,2020-08-14
3143,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Hombre,Medio Tiempo,Remoto,2019-11-25,Inactivo,2020-10-01
3144,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2019-11-26,Inactivo,2020-03-23
3145,Administrativa,Logistica,Nuevo León,Con Grado,Mujer,Tiempo Completo,Remoto,2019-11-26,Inactivo,2020-06-09
3146,Operativa,Manufactura y Operaciones,Baja California,Posgrado,Mujer,Medio Tiempo,Presencial,2019-11-28,Inactivo,2020-05-29
3147,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2019-11-29,Inactivo,2020-03-30
3148,Operativa,Ingeniería y Tecnología,Estado de México,Posgrado,Hombre,Medio Tiempo,Presencial,2019-11-30,Inactivo,2020-08-20
3149,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2019-12-01,Activo,
3150,Administrativa,Logistica,Estado de México,Sin Grado,Mujer,Medio Tiempo,Presencial,2019-12-04,Activo,
3151,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2019-12-05,Inactivo,2020-02-24
3152,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2019-12-08,Activo,
3153,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2019-12-09,Activo,
3154,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-12-09,Activo,
3155,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-12-10,Activo,
3156,Administrativa,Logistica,Nuevo León,Sin Grado,Hombre,Tiempo Completo,Presencial,2019-12-10,Activo,
3157,Administrativa,Logistica,Baja California,Con Grado,Hombre,Tiempo Completo,Remoto,2019-12-11,Inactivo,2020-09-19
3158,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-12-13,Activo,
3159,Administrativa,Logistica,Nuevo León,Sin Grado,Hombre,Parcial,Remoto,2019-12-15,Inactivo,2020-06-01
3160,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2019-12-15,Inactivo,2020-06-24
3161,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Parcial,Remoto,2019-12-17,Inactivo,2020-04-09
3162,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2019-12-17,Activo,
3163,Administrativa,Recursos Humanos,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2019-12-17,Activo,
3164,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Medio Tiempo,Presencial,2019-12-20,Activo,
3165,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Remoto,2019-12-23,Inactivo,2020-10-26
3166,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2019-12-24,Inactivo,2020-06-20
3167,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Hombre,Tiempo Completo,Presencial,2019-12-24,Inactivo,2020-11-17
